RespondentID,Price,Brand,SolutionQuality,Difficulty,Design,Rating
28,14000,National,Basic,Easy,풀컬러,3.63
28,14000,National,Basic,Medium,단색,2.92
28,14000,National,Basic,Medium,풀컬러,3.67
28,14000,National,Basic,Hard,단색,3.59
28,14000,National,Basic,Hard,풀컬러,3.87
28,14000,National,Advanced,Easy,단색,3.75
28,14000,National,Advanced,Easy,풀컬러,4.46
28,14000,National,Advanced,Medium,단색,3.31
28,14000,National,Advanced,Medium,풀컬러,4.12
28,14000,National,Advanced,Hard,단색,4.18
28,14000,National,Advanced,Hard,풀컬러,4.54
28,16000,Local,Basic,Easy,단색,2.1
28,16000,Local,Basic,Easy,풀컬러,2.8
28,16000,Local,Basic,Medium,단색,2.1
28,16000,Local,Basic,Medium,풀컬러,3.16
28,16000,Local,Basic,Hard,단색,2.06
28,16000,Local,Basic,Hard,풀컬러,3.01
28,16000,Local,Advanced,Easy,단색,2.31
28,16000,Local,Advanced,Easy,풀컬러,3.95
28,16000,Local,Advanced,Medium,단색,3.18
28,16000,Local,Advanced,Medium,풀컬러,3.32
28,16000,Local,Advanced,Hard,단색,2.9
28,16000,Local,Advanced,Hard,풀컬러,3.92
28,16000,National,Basic,Easy,단색,2.92
28,16000,National,Basic,Easy,풀컬러,3.46
28,16000,National,Basic,Medium,단색,3.33
28,16000,National,Basic,Medium,풀컬러,3.78
28,16000,National,Basic,Hard,단색,3.32
28,16000,National,Basic,Hard,풀컬러,3.71
28,16000,National,Advanced,Easy,단색,3.15
28,16000,National,Advanced,Easy,풀컬러,4.43
28,16000,National,Advanced,Medium,단색,4.04
28,16000,National,Advanced,Medium,풀컬러,4.39
28,16000,National,Advanced,Hard,단색,4.4
28,16000,National,Advanced,Hard,풀컬러,4.45
28,18000,Local,Basic,Easy,단색,1.31
28,18000,Local,Basic,Easy,풀컬러,2.35
28,18000,Local,Basic,Medium,단색,1.7
28,18000,Local,Basic,Medium,풀컬러,2.7
28,18000,Local,Basic,Hard,단색,1.69
28,18000,Local,Basic,Hard,풀컬러,3.08
28,18000,Local,Advanced,Easy,단색,2.91
28,18000,Local,Advanced,Easy,풀컬러,3.06
28,18000,Local,Advanced,Medium,단색,2.8
28,18000,Local,Advanced,Medium,풀컬러,2.85
28,18000,Local,Advanced,Hard,단색,2.95
28,18000,Local,Advanced,Hard,풀컬러,3.68
28,18000,National,Basic,Easy,단색,3.12
28,18000,National,Basic,Easy,풀컬러,3.55
28,18000,National,Basic,Medium,단색,2.07
28,18000,National,Basic,Medium,풀컬러,3.46
28,18000,National,Basic,Hard,단색,2.97
28,18000,National,Basic,Hard,풀컬러,3.56
28,18000,National,Advanced,Easy,단색,3.59
28,18000,National,Advanced,Easy,풀컬러,4.13
28,18000,National,Advanced,Medium,단색,3.41
28,18000,National,Advanced,Medium,풀컬러,4.04
28,18000,National,Advanced,Hard,단색,3.64
28,18000,National,Advanced,Hard,풀컬러,4.89
28,20000,Local,Basic,Easy,단색,1.27
28,20000,Local,Basic,Easy,풀컬러,2.07
28,20000,Local,Basic,Medium,단색,1.43
28,20000,Local,Basic,Medium,풀컬러,2.43
28,20000,Local,Basic,Hard,단색,1.9
28,20000,Local,Basic,Hard,풀컬러,1.61
28,20000,Local,Advanced,Easy,단색,2.47
28,20000,Local,Advanced,Easy,풀컬러,3.36
28,20000,Local,Advanced,Medium,단색,1.95
28,20000,Local,Advanced,Medium,풀컬러,2.73
28,20000,Local,Advanced,Hard,단색,2.33
28,20000,Local,Advanced,Hard,풀컬러,3.0
28,20000,National,Basic,Easy,단색,2.81
28,20000,National,Basic,Easy,풀컬러,2.87
28,20000,National,Basic,Medium,단색,2.51
28,20000,National,Basic,Medium,풀컬러,4.02
28,20000,National,Basic,Hard,단색,2.77
28,20000,National,Basic,Hard,풀컬러,4.13
28,20000,National,Advanced,Easy,단색,3.55
28,20000,National,Advanced,Easy,풀컬러,3.61
28,20000,National,Advanced,Medium,단색,3.73
28,20000,National,Advanced,Medium,풀컬러,4.22
28,20000,National,Advanced,Hard,단색,3.61
28,20000,National,Advanced,Hard,풀컬러,4.53
28,22000,Local,Basic,Easy,단색,1.45
28,22000,Local,Basic,Easy,풀컬러,2.29
28,22000,Local,Basic,Medium,단색,1.76
28,22000,Local,Basic,Medium,풀컬러,2.3
28,22000,Local,Basic,Hard,단색,1.19
28,22000,Local,Basic,Hard,풀컬러,2.24
28,22000,Local,Advanced,Easy,단색,2.89
28,22000,Local,Advanced,Easy,풀컬러,3.0
28,22000,Local,Advanced,Medium,단색,2.82
28,22000,Local,Advanced,Medium,풀컬러,3.3
28,22000,Local,Advanced,Hard,단색,2.38
28,22000,Local,Advanced,Hard,풀컬러,3.17
28,22000,National,Basic,Easy,단색,2.62
28,22000,National,Basic,Easy,풀컬러,2.83
28,22000,National,Basic,Medium,단색,2.74
28,22000,National,Basic,Medium,풀컬러,3.82
28,22000,National,Basic,Hard,단색,2.75
28,22000,National,Basic,Hard,풀컬러,3.78
28,22000,National,Advanced,Easy,단색,3.59
28,22000,National,Advanced,Easy,풀컬러,3.78
28,22000,National,Advanced,Medium,단색,3.3
28,22000,National,Advanced,Medium,풀컬러,3.85
28,22000,National,Advanced,Hard,단색,3.39
28,22000,National,Advanced,Hard,풀컬러,3.97
28,24000,Local,Basic,Easy,단색,1.0
28,24000,Local,Basic,Easy,풀컬러,2.36
28,24000,Local,Basic,Medium,단색,1.0
28,24000,Local,Basic,Medium,풀컬러,2.07
28,24000,Local,Basic,Hard,단색,1.29
28,24000,Local,Basic,Hard,풀컬러,2.59
28,24000,Local,Advanced,Easy,단색,2.24
28,24000,Local,Advanced,Easy,풀컬러,2.9
28,24000,Local,Advanced,Medium,단색,2.04
28,24000,Local,Advanced,Medium,풀컬러,2.67
28,24000,Local,Advanced,Hard,단색,1.79
28,24000,Local,Advanced,Hard,풀컬러,3.52
28,24000,National,Basic,Easy,단색,2.29
28,24000,National,Basic,Easy,풀컬러,3.45
28,24000,National,Basic,Medium,단색,2.94
28,24000,National,Basic,Medium,풀컬러,3.19
28,24000,National,Basic,Hard,단색,3.13
28,24000,National,Basic,Hard,풀컬러,3.78
28,24000,National,Advanced,Easy,단색,3.74
28,24000,National,Advanced,Easy,풀컬러,3.81
28,24000,National,Advanced,Medium,단색,2.93
28,24000,National,Advanced,Medium,풀컬러,3.9
28,24000,National,Advanced,Hard,단색,3.58
28,24000,National,Advanced,Hard,풀컬러,4.27
28,26000,Local,Basic,Easy,단색,1.0
28,26000,Local,Basic,Easy,풀컬러,1.22
28,26000,Local,Basic,Medium,단색,1.23
28,26000,Local,Basic,Medium,풀컬러,2.48
28,26000,Local,Basic,Hard,단색,1.42
28,26000,Local,Basic,Hard,풀컬러,2.28
28,26000,Local,Advanced,Easy,단색,1.86
28,26000,Local,Advanced,Easy,풀컬러,2.61
28,26000,Local,Advanced,Medium,단색,2.06
28,26000,Local,Advanced,Medium,풀컬러,2.71
28,26000,Local,Advanced,Hard,단색,1.89
28,26000,Local,Advanced,Hard,풀컬러,2.55
28,26000,National,Basic,Easy,단색,2.33
28,26000,National,Basic,Easy,풀컬러,3.25
28,26000,National,Basic,Medium,단색,2.41
28,26000,National,Basic,Medium,풀컬러,3.35
28,26000,National,Basic,Hard,단색,2.84
28,26000,National,Basic,Hard,풀컬러,3.7
28,26000,National,Advanced,Easy,단색,3.49
28,26000,National,Advanced,Easy,풀컬러,3.88
28,26000,National,Advanced,Medium,단색,2.82
28,26000,National,Advanced,Medium,풀컬러,3.85
28,26000,National,Advanced,Hard,단색,3.42
28,26000,National,Advanced,Hard,풀컬러,3.6
28,28000,Local,Basic,Easy,단색,1.24
28,28000,Local,Basic,Easy,풀컬러,1.69
28,28000,Local,Basic,Medium,단색,1.04
28,28000,Local,Basic,Medium,풀컬러,2.16
28,28000,Local,Basic,Hard,단색,1.0
28,28000,Local,Basic,Hard,풀컬러,2.12
28,28000,Local,Advanced,Easy,단색,1.49
28,28000,Local,Advanced,Easy,풀컬러,2.29
28,28000,Local,Advanced,Medium,단색,1.39
28,28000,Local,Advanced,Medium,풀컬러,2.95
28,28000,Local,Advanced,Hard,단색,1.71
28,28000,Local,Advanced,Hard,풀컬러,2.86
28,28000,National,Basic,Easy,단색,1.73
28,28000,National,Basic,Easy,풀컬러,3.41
28,28000,National,Basic,Medium,단색,2.71
28,28000,National,Basic,Medium,풀컬러,3.18
28,28000,National,Basic,Hard,단색,2.53
28,28000,National,Basic,Hard,풀컬러,3.47
28,28000,National,Advanced,Easy,단색,3.68
28,28000,National,Advanced,Easy,풀컬러,3.22
28,28000,National,Advanced,Medium,단색,3.33
28,28000,National,Advanced,Medium,풀컬러,3.58
28,28000,National,Advanced,Hard,단색,3.29
28,28000,National,Advanced,Hard,풀컬러,3.98
29,8000,Local,Basic,Easy,단색,3.24
29,8000,Local,Basic,Easy,풀컬러,3.57
29,8000,Local,Basic,Medium,단색,3.65
29,8000,Local,Basic,Medium,풀컬러,3.47
29,8000,Local,Basic,Hard,단색,3.71
29,8000,Local,Basic,Hard,풀컬러,4.11
29,8000,Local,Advanced,Easy,단색,3.59
29,8000,Local,Advanced,Easy,풀컬러,4.67
29,8000,Local,Advanced,Medium,단색,3.58
29,8000,Local,Advanced,Medium,풀컬러,4.72
29,8000,Local,Advanced,Hard,단색,3.82
29,8000,Local,Advanced,Hard,풀컬러,5.05
29,8000,National,Basic,Easy,단색,3.96
29,8000,National,Basic,Easy,풀컬러,4.75
29,8000,National,Basic,Medium,단색,4.43
29,8000,National,Basic,Medium,풀컬러,4.75
29,8000,National,Basic,Hard,단색,4.52
29,8000,National,Basic,Hard,풀컬러,4.73
29,8000,National,Advanced,Easy,단색,5.13
29,8000,National,Advanced,Easy,풀컬러,6.11
29,8000,National,Advanced,Medium,단색,5.88
29,8000,National,Advanced,Medium,풀컬러,5.71
29,8000,National,Advanced,Hard,단색,5.47
29,8000,National,Advanced,Hard,풀컬러,5.35
29,10000,Local,Basic,Easy,단색,3.54
29,10000,Local,Basic,Easy,풀컬러,4.0
29,10000,Local,Basic,Medium,단색,3.04
29,10000,Local,Basic,Medium,풀컬러,4.24
29,10000,Local,Basic,Hard,단색,3.31
29,10000,Local,Basic,Hard,풀컬러,3.93
29,10000,Local,Advanced,Easy,단색,3.93
29,10000,Local,Advanced,Easy,풀컬러,4.15
29,10000,Local,Advanced,Medium,단색,4.19
29,10000,Local,Advanced,Medium,풀컬러,4.25
29,10000,Local,Advanced,Hard,단색,3.77
29,10000,Local,Advanced,Hard,풀컬러,4.49
29,10000,National,Basic,Easy,단색,4.35
29,10000,National,Basic,Easy,풀컬러,4.6
29,10000,National,Basic,Medium,단색,3.82
29,10000,National,Basic,Medium,풀컬러,4.7
29,10000,National,Basic,Hard,단색,4.42
29,10000,National,Basic,Hard,풀컬러,4.73
29,10000,National,Advanced,Easy,단색,4.48
29,10000,National,Advanced,Easy,풀컬러,6.12
29,10000,National,Advanced,Medium,단색,4.67
29,10000,National,Advanced,Medium,풀컬러,5.48
29,10000,National,Advanced,Hard,단색,5.02
29,10000,National,Advanced,Hard,풀컬러,5.66
29,12000,Local,Basic,Easy,단색,3.11
29,12000,Local,Basic,Easy,풀컬러,3.91
29,12000,Local,Basic,Medium,단색,2.93
29,12000,Local,Basic,Medium,풀컬러,3.35
29,12000,Local,Basic,Hard,단색,3.61
29,12000,Local,Basic,Hard,풀컬러,3.89
29,12000,Local,Advanced,Easy,단색,4.14
29,12000,Local,Advanced,Easy,풀컬러,3.65
29,12000,Local,Advanced,Medium,단색,3.78
29,12000,Local,Advanced,Medium,풀컬러,5.0
29,12000,Local,Advanced,Hard,단색,3.82
29,12000,Local,Advanced,Hard,풀컬러,4.55
29,12000,National,Basic,Easy,단색,4.1
29,12000,National,Basic,Easy,풀컬러,4.51
29,12000,National,Basic,Medium,단색,4.02
29,12000,National,Basic,Medium,풀컬러,4.68
29,12000,National,Basic,Hard,단색,4.13
29,12000,National,Basic,Hard,풀컬러,5.35
29,12000,National,Advanced,Easy,단색,4.85
29,12000,National,Advanced,Easy,풀컬러,5.46
29,12000,National,Advanced,Medium,단색,5.06
29,12000,National,Advanced,Medium,풀컬러,5.4
29,12000,National,Advanced,Hard,단색,4.78
29,12000,National,Advanced,Hard,풀컬러,5.5
29,14000,Local,Basic,Easy,단색,2.77
29,14000,Local,Basic,Easy,풀컬러,3.16
29,14000,Local,Basic,Medium,단색,2.72
29,14000,Local,Basic,Medium,풀컬러,3.42
29,14000,Local,Basic,Hard,단색,3.7
29,14000,Local,Basic,Hard,풀컬러,2.95
29,14000,Local,Advanced,Easy,단색,3.41
29,14000,Local,Advanced,Easy,풀컬러,4.7
29,14000,Local,Advanced,Medium,단색,3.6
29,14000,Local,Advanced,Medium,풀컬러,4.5
29,14000,Local,Advanced,Hard,단색,3.8
29,14000,Local,Advanced,Hard,풀컬러,4.28
29,14000,National,Basic,Easy,단색,3.23
29,14000,National,Basic,Easy,풀컬러,4.64
29,14000,National,Basic,Medium,단색,3.77
29,14000,National,Basic,Medium,풀컬러,4.44
29,14000,National,Basic,Hard,단색,4.05
29,14000,National,Basic,Hard,풀컬러,5.4
29,14000,National,Advanced,Easy,단색,5.32
29,14000,National,Advanced,Easy,풀컬러,5.35
29,14000,National,Advanced,Medium,단색,4.56
29,14000,National,Advanced,Medium,풀컬러,5.03
29,14000,National,Advanced,Hard,단색,5.04
29,14000,National,Advanced,Hard,풀컬러,6.12
29,16000,Local,Basic,Easy,단색,2.53
29,16000,Local,Basic,Easy,풀컬러,2.62
29,16000,Local,Basic,Medium,단색,2.91
29,16000,Local,Basic,Medium,풀컬러,3.73
29,16000,Local,Basic,Hard,단색,2.43
29,16000,Local,Basic,Hard,풀컬러,3.69
29,16000,Local,Advanced,Easy,단색,3.44
29,16000,Local,Advanced,Easy,풀컬러,4.01
29,16000,Local,Advanced,Medium,단색,3.17
29,16000,Local,Advanced,Medium,풀컬러,4.44
29,16000,Local,Advanced,Hard,단색,3.48
29,16000,Local,Advanced,Hard,풀컬러,3.89
29,16000,National,Basic,Easy,단색,3.17
29,16000,National,Basic,Easy,풀컬러,4.86
29,16000,National,Basic,Medium,단색,4.07
29,16000,National,Basic,Medium,풀컬러,4.61
29,16000,National,Basic,Hard,단색,3.96
29,16000,National,Basic,Hard,풀컬러,4.62
29,16000,National,Advanced,Easy,단색,4.17
29,16000,National,Advanced,Easy,풀컬러,5.05
29,16000,National,Advanced,Medium,단색,3.95
29,16000,National,Advanced,Medium,풀컬러,5.06
29,16000,National,Advanced,Hard,단색,4.7
29,16000,National,Advanced,Hard,풀컬러,5.66
29,18000,Local,Basic,Easy,단색,2.43
29,18000,Local,Basic,Easy,풀컬러,3.43
29,18000,Local,Basic,Medium,단색,2.95
29,18000,Local,Basic,Medium,풀컬러,3.61
29,18000,Local,Basic,Hard,단색,2.89
29,18000,Local,Basic,Hard,풀컬러,3.49
29,18000,Local,Advanced,Easy,단색,2.85
29,18000,Local,Advanced,Easy,풀컬러,4.11
29,18000,Local,Advanced,Medium,단색,3.75
29,18000,Local,Advanced,Medium,풀컬러,4.09
29,18000,Local,Advanced,Hard,단색,4.02
29,18000,Local,Advanced,Hard,풀컬러,3.73
29,18000,National,Basic,Easy,단색,3.33
29,18000,National,Basic,Easy,풀컬러,4.64
29,18000,National,Basic,Medium,단색,3.86
29,18000,National,Basic,Medium,풀컬러,4.87
29,18000,National,Basic,Hard,단색,3.97
29,18000,National,Basic,Hard,풀컬러,4.42
29,18000,National,Advanced,Easy,단색,4.31
29,18000,National,Advanced,Easy,풀컬러,4.62
29,18000,National,Advanced,Medium,단색,4.14
29,18000,National,Advanced,Medium,풀컬러,5.47
29,18000,National,Advanced,Hard,단색,4.94
29,18000,National,Advanced,Hard,풀컬러,5.49
29,20000,Local,Basic,Easy,단색,1.77
29,20000,Local,Basic,Easy,풀컬러,2.94
29,20000,Local,Basic,Medium,단색,2.02
29,20000,Local,Basic,Medium,풀컬러,3.5
29,20000,Local,Basic,Hard,단색,2.41
29,20000,Local,Basic,Hard,풀컬러,3.02
29,20000,Local,Advanced,Easy,단색,2.99
29,20000,Local,Advanced,Easy,풀컬러,3.55
29,20000,Local,Advanced,Medium,단색,3.53
29,20000,Local,Advanced,Medium,풀컬러,3.63
29,20000,Local,Advanced,Hard,단색,2.87
29,20000,Local,Advanced,Hard,풀컬러,3.4
29,20000,National,Basic,Easy,단색,3.56
29,20000,National,Basic,Easy,풀컬러,4.11
29,20000,National,Basic,Medium,단색,3.24
29,20000,National,Basic,Medium,풀컬러,4.73
29,20000,National,Basic,Hard,단색,4.07
29,20000,National,Basic,Hard,풀컬러,4.57
29,20000,National,Advanced,Easy,단색,4.68
29,20000,National,Advanced,Easy,풀컬러,5.18
29,20000,National,Advanced,Medium,단색,4.12
29,20000,National,Advanced,Medium,풀컬러,4.77
29,20000,National,Advanced,Hard,단색,4.81
29,20000,National,Advanced,Hard,풀컬러,5.4
29,22000,Local,Basic,Easy,단색,2.18
29,22000,Local,Basic,Easy,풀컬러,2.65
29,22000,Local,Basic,Medium,단색,2.41
29,22000,Local,Basic,Medium,풀컬러,2.78
29,22000,Local,Basic,Hard,단색,2.4
29,22000,Local,Basic,Hard,풀컬러,3.64
29,22000,Local,Advanced,Easy,단색,2.63
29,22000,Local,Advanced,Easy,풀컬러,3.13
29,22000,Local,Advanced,Medium,단색,2.61
29,22000,Local,Advanced,Medium,풀컬러,4.0
29,22000,Local,Advanced,Hard,단색,3.2
29,22000,Local,Advanced,Hard,풀컬러,3.86
29,22000,National,Basic,Easy,단색,3.3
29,22000,National,Basic,Easy,풀컬러,4.32
29,22000,National,Basic,Medium,단색,3.3
29,22000,National,Basic,Medium,풀컬러,4.37
29,22000,National,Basic,Hard,단색,3.53
29,22000,National,Basic,Hard,풀컬러,4.21
29,22000,National,Advanced,Easy,단색,3.96
29,22000,National,Advanced,Easy,풀컬러,4.76
29,22000,National,Advanced,Medium,단색,4.24
29,22000,National,Advanced,Medium,풀컬러,5.05
29,22000,National,Advanced,Hard,단색,3.35
29,22000,National,Advanced,Hard,풀컬러,4.93
29,24000,Local,Basic,Easy,단색,1.85
29,24000,Local,Basic,Easy,풀컬러,3.21
29,24000,Local,Basic,Medium,단색,1.74
29,24000,Local,Basic,Medium,풀컬러,2.91
29,24000,Local,Basic,Hard,단색,2.71
29,24000,Local,Basic,Hard,풀컬러,2.66
29,24000,Local,Advanced,Easy,단색,2.78
29,24000,Local,Advanced,Easy,풀컬러,3.22
29,24000,Local,Advanced,Medium,단색,2.61
29,24000,Local,Advanced,Medium,풀컬러,3.32
29,24000,Local,Advanced,Hard,단색,2.75
29,24000,Local,Advanced,Hard,풀컬러,4.57
29,24000,National,Basic,Easy,단색,3.6
29,24000,National,Basic,Easy,풀컬러,4.41
29,24000,National,Basic,Medium,단색,3.59
29,24000,National,Basic,Medium,풀컬러,3.69
29,24000,National,Basic,Hard,단색,3.76
29,24000,National,Basic,Hard,풀컬러,4.7
29,24000,National,Advanced,Easy,단색,3.79
29,24000,National,Advanced,Easy,풀컬러,5.07
29,24000,National,Advanced,Medium,단색,4.35
29,24000,National,Advanced,Medium,풀컬러,5.43
29,24000,National,Advanced,Hard,단색,4.22
29,24000,National,Advanced,Hard,풀컬러,4.75
29,26000,Local,Basic,Easy,단색,1.7
29,26000,Local,Basic,Easy,풀컬러,3.04
29,26000,Local,Basic,Medium,단색,1.36
29,26000,Local,Basic,Medium,풀컬러,2.09
29,26000,Local,Basic,Hard,단색,2.13
29,26000,Local,Basic,Hard,풀컬러,2.78
29,26000,Local,Advanced,Easy,단색,2.51
29,26000,Local,Advanced,Easy,풀컬러,3.6
29,26000,Local,Advanced,Medium,단색,2.44
29,26000,Local,Advanced,Medium,풀컬러,2.85
29,26000,Local,Advanced,Hard,단색,3.42
29,26000,Local,Advanced,Hard,풀컬러,3.31
29,26000,National,Basic,Easy,단색,2.91
29,26000,National,Basic,Easy,풀컬러,4.31
29,26000,National,Basic,Medium,단색,3.21
29,26000,National,Basic,Medium,풀컬러,4.06
29,26000,National,Basic,Hard,단색,3.67
29,26000,National,Basic,Hard,풀컬러,4.6
29,26000,National,Advanced,Easy,단색,3.83
29,26000,National,Advanced,Easy,풀컬러,5.13
29,26000,National,Advanced,Medium,단색,3.39
29,26000,National,Advanced,Medium,풀컬러,5.0
29,26000,National,Advanced,Hard,단색,3.98
29,26000,National,Advanced,Hard,풀컬러,5.39
29,28000,Local,Basic,Easy,단색,1.69
29,28000,Local,Basic,Easy,풀컬러,2.27
29,28000,Local,Basic,Medium,단색,1.94
29,28000,Local,Basic,Medium,풀컬러,2.84
29,28000,Local,Basic,Hard,단색,2.14
29,28000,Local,Basic,Hard,풀컬러,2.46
29,28000,Local,Advanced,Easy,단색,2.2
29,28000,Local,Advanced,Easy,풀컬러,3.17
29,28000,Local,Advanced,Medium,단색,2.43
29,28000,Local,Advanced,Medium,풀컬러,3.49
29,28000,Local,Advanced,Hard,단색,2.04
29,28000,Local,Advanced,Hard,풀컬러,3.57
29,28000,National,Basic,Easy,단색,3.03
29,28000,National,Basic,Easy,풀컬러,3.62
29,28000,National,Basic,Medium,단색,3.0
29,28000,National,Basic,Medium,풀컬러,3.91
29,28000,National,Basic,Hard,단색,2.34
29,28000,National,Basic,Hard,풀컬러,3.96
29,28000,National,Advanced,Easy,단색,3.56
29,28000,National,Advanced,Easy,풀컬러,4.73
29,28000,National,Advanced,Medium,단색,3.68
29,28000,National,Advanced,Medium,풀컬러,4.61
29,28000,National,Advanced,Hard,단색,4.58
29,28000,National,Advanced,Hard,풀컬러,5.17
30,8000,Local,Basic,Easy,단색,3.76
30,8000,Local,Basic,Easy,풀컬러,4.74
30,8000,Local,Basic,Medium,단색,3.94
30,8000,Local,Basic,Medium,풀컬러,4.62
30,8000,Local,Basic,Hard,단색,4.33
30,8000,Local,Basic,Hard,풀컬러,4.7
30,8000,Local,Advanced,Easy,단색,5.06
30,8000,Local,Advanced,Easy,풀컬러,5.23
30,8000,Local,Advanced,Medium,단색,4.9
30,8000,Local,Advanced,Medium,풀컬러,5.81
30,8000,Local,Advanced,Hard,단색,5.22
30,8000,Local,Advanced,Hard,풀컬러,5.15
30,8000,National,Basic,Easy,단색,5.04
30,8000,National,Basic,Easy,풀컬러,5.8
30,8000,National,Basic,Medium,단색,5.27
30,8000,National,Basic,Medium,풀컬러,5.31
30,8000,National,Basic,Hard,단색,5.01
30,8000,National,Basic,Hard,풀컬러,6.15
30,8000,National,Advanced,Easy,단색,5.37
30,8000,National,Advanced,Easy,풀컬러,6.16
30,8000,National,Advanced,Medium,단색,6.18
30,8000,National,Advanced,Medium,풀컬러,6.33
30,8000,National,Advanced,Hard,단색,5.69
30,8000,National,Advanced,Hard,풀컬러,6.28
30,10000,Local,Basic,Easy,단색,3.85
30,10000,Local,Basic,Easy,풀컬러,4.03
30,10000,Local,Basic,Medium,단색,3.78
30,10000,Local,Basic,Medium,풀컬러,4.63
30,10000,Local,Basic,Hard,단색,4.44
30,10000,Local,Basic,Hard,풀컬러,4.93
30,10000,Local,Advanced,Easy,단색,4.24
30,10000,Local,Advanced,Easy,풀컬러,5.48
30,10000,Local,Advanced,Medium,단색,4.46
30,10000,Local,Advanced,Medium,풀컬러,4.86
30,10000,Local,Advanced,Hard,단색,4.7
30,10000,Local,Advanced,Hard,풀컬러,5.86
30,10000,National,Basic,Easy,단색,4.84
30,10000,National,Basic,Easy,풀컬러,5.45
30,10000,National,Basic,Medium,단색,5.38
30,10000,National,Basic,Medium,풀컬러,5.12
30,10000,National,Basic,Hard,단색,4.71
30,10000,National,Basic,Hard,풀컬러,5.26
30,10000,National,Advanced,Easy,단색,5.6
30,10000,National,Advanced,Easy,풀컬러,6.2
30,10000,National,Advanced,Medium,단색,6.05
30,10000,National,Advanced,Medium,풀컬러,6.32
30,10000,National,Advanced,Hard,단색,5.67
30,10000,National,Advanced,Hard,풀컬러,6.45
30,12000,Local,Basic,Easy,단색,3.63
30,12000,Local,Basic,Easy,풀컬러,3.79
30,12000,Local,Basic,Medium,단색,4.5
30,12000,Local,Basic,Medium,풀컬러,4.54
30,12000,Local,Basic,Hard,단색,3.95
30,12000,Local,Basic,Hard,풀컬러,4.77
30,12000,Local,Advanced,Easy,단색,4.5
30,12000,Local,Advanced,Easy,풀컬러,4.94
30,12000,Local,Advanced,Medium,단색,4.2
30,12000,Local,Advanced,Medium,풀컬러,5.27
30,12000,Local,Advanced,Hard,단색,4.71
30,12000,Local,Advanced,Hard,풀컬러,5.04
30,12000,National,Basic,Easy,단색,5.1
30,12000,National,Basic,Easy,풀컬러,5.43
30,12000,National,Basic,Medium,단색,5.0
30,12000,National,Basic,Medium,풀컬러,5.86
30,12000,National,Basic,Hard,단색,4.99
30,12000,National,Basic,Hard,풀컬러,5.74
30,12000,National,Advanced,Easy,단색,5.62
30,12000,National,Advanced,Easy,풀컬러,5.83
30,12000,National,Advanced,Medium,단색,5.5
30,12000,National,Advanced,Medium,풀컬러,6.18
30,12000,National,Advanced,Hard,단색,5.39
30,12000,National,Advanced,Hard,풀컬러,7.0
30,14000,Local,Basic,Easy,단색,3.01
30,14000,Local,Basic,Easy,풀컬러,3.75
30,14000,Local,Basic,Medium,단색,3.93
30,14000,Local,Basic,Medium,풀컬러,4.46
30,14000,Local,Basic,Hard,단색,3.42
30,14000,Local,Basic,Hard,풀컬러,4.63
30,14000,Local,Advanced,Easy,단색,4.57
30,14000,Local,Advanced,Easy,풀컬러,4.83
30,14000,Local,Advanced,Medium,단색,5.01
30,14000,Local,Advanced,Medium,풀컬러,4.43
30,14000,Local,Advanced,Hard,단색,4.64
30,14000,Local,Advanced,Hard,풀컬러,5.49
30,14000,National,Basic,Easy,단색,4.83
30,14000,National,Basic,Easy,풀컬러,5.18
30,14000,National,Basic,Medium,단색,4.58
30,14000,National,Basic,Medium,풀컬러,5.48
30,14000,National,Basic,Hard,단색,5.11
30,14000,National,Basic,Hard,풀컬러,5.73
30,14000,National,Advanced,Easy,단색,5.58
30,14000,National,Advanced,Easy,풀컬러,5.64
30,14000,National,Advanced,Medium,단색,5.3
30,14000,National,Advanced,Medium,풀컬러,5.76
30,14000,National,Advanced,Hard,단색,5.45
30,14000,National,Advanced,Hard,풀컬러,6.55
30,16000,Local,Basic,Easy,단색,3.3
30,16000,Local,Basic,Easy,풀컬러,4.78
30,16000,Local,Basic,Medium,단색,3.43
30,16000,Local,Basic,Medium,풀컬러,4.12
30,16000,Local,Basic,Hard,단색,3.6
30,16000,Local,Basic,Hard,풀컬러,4.11
30,16000,Local,Advanced,Easy,단색,3.95
30,16000,Local,Advanced,Easy,풀컬러,5.04
30,16000,Local,Advanced,Medium,단색,4.11
30,16000,Local,Advanced,Medium,풀컬러,4.56
30,16000,Local,Advanced,Hard,단색,3.99
30,16000,Local,Advanced,Hard,풀컬러,4.86
30,16000,National,Basic,Easy,단색,4.48
30,16000,National,Basic,Easy,풀컬러,5.5
30,16000,National,Basic,Medium,단색,4.15
30,16000,National,Basic,Medium,풀컬러,5.15
30,16000,National,Basic,Hard,단색,4.8
30,16000,National,Basic,Hard,풀컬러,4.89
30,16000,National,Advanced,Easy,단색,4.91
30,16000,National,Advanced,Easy,풀컬러,5.64
30,16000,National,Advanced,Medium,단색,5.02
30,16000,National,Advanced,Medium,풀컬러,6.0
30,16000,National,Advanced,Hard,단색,5.41
30,16000,National,Advanced,Hard,풀컬러,5.98
30,18000,Local,Basic,Easy,단색,3.24
30,18000,Local,Basic,Easy,풀컬러,4.37
30,18000,Local,Basic,Medium,단색,3.7
30,18000,Local,Basic,Medium,풀컬러,3.38
30,18000,Local,Basic,Hard,단색,3.58
30,18000,Local,Basic,Hard,풀컬러,4.1
30,18000,Local,Advanced,Easy,단색,3.86
